thomas_num,thomas_name,icpsr,congress,year,st_name,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,upperyrs,loweryrs,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag,com_aerospace,com_agr,com_approp,com_armedserv,com_bank,com_budget,com_comm,com_DC,com_energy,com_finance,com_fr,com_gov,com_interior,com_jud,com_labor,com_post,com_publ,com_rules,com_vet,selcom_nut,selcom_pca,selcom_smallbus,selcom_standards,speccom_aging,speccom_questions,speccom_emer,selcom_intel,selcom_natlemergency,selcom_irannicaragua,selcom_ethics,selcom_indian,com_jointecon,com_jointlibrary,com_jointprinting,com_jointorgcongress
1909,GRAHAM,29566,111,2008,SOUTH C,0,0,2002,0,0,0,58,3364,0.418,,,,0,0,,,2,4,1,,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,THUNE,29754,111,2008,SOUTH D,0,0,2004,0,0,0,51,2601,0.561,,,,0,0,,,1,1,0,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,JOHNSON,15425,111,2008,SOUTH D,1,1,1996,0,0,0,62,3844,-0.325,,,,0,1,,,3,9,1,,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,CORKER,40705,111,2008,TENNESS,0,0,2006,0,0,0,51,2601,0.401,,,,0,0,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,ALEXANDER,40304,111,2008,TENNESS,0,0,2002,0,0,0,65,4225,0.349,,,,0,0,,,2,4,0,,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,CORNYN,40305,111,2008,TEXAS,0,0,2002,0,0,0,55,3025,0.596,,,,0,0,,,2,4,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,HUTCHISON,49306,111,2008,TEXAS,0,0,1993,1,0,0,62,3844,0.428,,,,0,0,,,3.5,12.25,1,,0,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,BENNETT,49307,111,2008,UTAH,0,0,1992,0,0,0,69,4761,0.358,,,,0,0,,,3,9,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,HATCH,14503,111,2008,UTAH,0,0,1976,0,0,0,63,3969,0.391,,,,0,0,,,6,36,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,SANDERS,29147,111,2008,VERMONT,328,0,2006,0,0,0,65,4225,-0.717,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,LEAHY,14307,111,2008,VERMONT,1,1,1974,0,0,0,71,5041,-0.419,,,,1,1,,,6,36,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,WEBB,40706,111,2008,VIRGINI,1,1,2006,0,0,0,50,2500,-0.208,,,,0,1,,,1,1,0,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,WARNER,40909,111,2008,VIRGINI,1,1,2008,0,0,0,65,4225,-0.25,,,,0,0,,,1,1,0,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,CANTWELL,39310,111,2008,WASHING,1,1,2000,1,0,0,57,3249,-0.335,,,,0,1,,,2,4,1,,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,MURRAY,49308,111,2008,WASHING,1,1,1992,1,0,0,55,3025,-0.372,,,,0,1,,,3,9,1,,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,BYRD  ROBER,1366,111,2008,WEST VI,1,1,1958,0,0,0,64,4096,-0.389,,,,0,1,,,9,81,1,,2,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,GOODWIN,40914,111,2008,WEST VI,1,1,,,,,,,-0.715,,,,0,0,,,,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,MANCHIN,40915,111,2008,WEST VI,1,1,,,,,,,-0.087,,,,0,0,,,,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,ROCKEFELLER,14922,111,2008,WEST VI,1,1,1984,0,0,0,64,4096,-0.371,,,,1,1,,,5,25,1,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,FEINGOLD,49309,111,2008,WISCONS,1,1,1992,0,0,0,55,3025,-0.333,,,,0,1,,,3,9,1,,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,KOHL,15703,111,2008,WISCONS,1,1,1988,0,0,0,67,4489,-0.31,,,,0,1,,,4,16,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1930,ENZI,49706,111,2008,WYOMING,0,0,1996,0,0,0,76,5776,0.684,,,,0,0,,,3,9,1,,6,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,BARRASSO,40707,111,2008,WYOMING,0,0,2007,0,0,0,73,5329,0.68,,,,0,0,,,0.5,0.25,1,,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,SESSIONS,49700,112,2010,ALABAMA,0,0,1996,0,0,0,63,3969,0.665,,,,0,0,,,3,9,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,SHELBY,94659,112,2010,ALABAMA,0,0,1986,0,0,0,65,4225,0.672,,,,0,0,,,5,25,1,,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,MURKOWSKI,40300,112,2010,ALASKA,0,0,2002,1,0,0,39,1521,0.136,,,,0,0,,,2.5,6.25,1,,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,BEGICH,40900,112,2010,ALASKA,1,1,2008,0,0,0,48,2304,-0.272,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,KYL,15429,112,2010,ARIZONA,0,0,1994,0,0,0,53,2809,0.533,,,,0,0,,,3,9,0,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,MCCAIN,15039,112,2010,ARIZONA,0,0,1986,0,0,0,59,3481,0.392,,,,0,0,,,5,25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,PRYOR,40301,112,2010,ARKANSA,1,1,2002,0,0,0,80,6400,-0.211,,,,0,1,,,2,4,1,,0,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,BOOZMAN,20101,112,2010,ARKANSA,0,0,2010,0,0,0,58,3364,0.566,,,,0,0,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,BOXER,15011,112,2010,CALIFOR,1,1,1992,1,0,0,52,2704,-0.468,,,,1,1,,,4,16,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1941,FEINSTEIN,49300,112,2010,CALIFOR,1,1,1992,1,0,0,59,3481,-0.341,,,,0,1,,,3.5,12.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1942,UDALL,29906,112,2010,COLORAD,1,1,2008,0,0,0,53,2809,-0.277,,,,0,1,,,1,1,1,,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,BENNET,40910,112,2010,COLORAD,1,1,2009,0,0,0,48,2304,-0.256,,,,0,0,,,1.5,2.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,BLUMENTHAL,41101,112,2010,CONNECT,1,1,2010,0,0,0,55,3025,-0.455,,,,0,0,,,1,1,1,,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,LIEBERMAN,15704,112,2010,CONNECT,1,1,1988,0,0,0,50,2500,-0.262,,,,1,1,,,4,16,1,,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,COONS,40916,112,2010,DELAWAR,1,1,2010,0,0,0,57,3249,-0.336,,,,0,1,,,0.5,0.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,CARPER,15015,112,2010,DELAWAR,1,1,2000,0,0,0,70,4900,-0.254,,,,0,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,RUBIO,41102,112,2010,FLORIDA,0,0,2010,0,0,1,49,2401,0.582,,,,0,0,,,1,1,1,,0,8,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,NELSON,14651,112,2010,FLORIDA,1,1,2000,0,0,0,60,3600,-0.261,,,,0,1,,,2,4,1,,0,6,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,CHAMBLISS,29512,112,2010,GEORGIA,0,0,2002,0,0,0,57,3249,0.496,,,,0,0,,,2,4,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,ISAKSON,29909,112,2010,GEORGIA,0,0,2004,0,0,0,58,3364,0.46,,,,0,0,,,2,4,1,,3,14,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,AKAKA,14400,112,2010,HAWAII,1,1,1990,0,0,0,61,3721,-0.452,,,,1,1,,,3.5,12.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1953,INOUYE,4812,112,2010,HAWAII,1,1,1962,0,0,0,75,5625,-0.354,,,,1,1,,,9,81,1,,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,RISCH,40902,112,2010,IDAHO,0,0,2008,0,0,0,58,3364,0.792,,,,0,0,,,1,1,1,,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,CRAPO,29345,112,2010,IDAHO,0,0,1998,0,0,0,71,5041,0.759,,,,0,0,,,3,9,1,,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,DURBIN,15021,112,2010,ILLINOI,1,1,1996,0,0,0,68,4624,-0.476,,,,0,1,,,3,9,0,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,KIRK,20115,112,2010,ILLINOI,0,0,2010,0,0,0,48,2304,0.324,,,,0,0,,,1.5,2.25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,COATS,14806,112,2010,INDIANA,0,0,2010,0,0,0,55,3025,0.458,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,LUGAR,14506,112,2010,INDIANA,0,0,1976,0,0,0,87,7569,0.228,,,,0,0,,,6,36,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,GRASSLEY,14226,112,2010,IOWA,0,0,1980,0,0,0,64,4096,0.495,,,,0,0,,,6,36,1,,0,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,HARKIN,14230,112,2010,IOWA,1,1,1984,0,0,0,63,3969,-0.489,,,,1,1,,,5,25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,MORAN,29722,112,2010,KANSAS,0,0,2010,0,0,0,70,4900,0.617,,,,0,0,,,1,1,1,,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,ROBERTS,14852,112,2010,KANSAS,0,0,1996,0,0,0,60,3600,0.621,,,,0,0,,,3,9,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,PAUL,41104,112,2010,KENTUCK,0,0,2010,0,0,0,56,3136,0.951,,,,0,0,,,1,1,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,MCCONNELL,14921,112,2010,KENTUCK,0,0,1984,0,0,0,53,2809,0.552,,,,0,0,,,5,25,0,,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,VITTER,29918,112,2010,LOUISIA,0,0,2004,0,0,0,57,3249,0.686,,,,0,0,,,2,4,1,,0,8,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,LANDRIEU,49702,112,2010,LOUISIA,1,1,1996,1,0,0,52,2704,-0.233,,,,1,1,,,3,9,1,,0,8,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,COLLINS,49703,112,2010,MAINE,0,0,1996,1,0,0,61,3721,0.043,,,,0,0,,,3,9,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,SNOWE,14661,112,2010,MAINE,0,0,1994,1,0,0,74,5476,0.032,,,,0,0,,,3,9,1,,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,MIKULSKI,14440,112,2010,MARYLAN,1,1,1986,1,0,0,62,3844,-0.401,,,,0,1,,,5,25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,CARDIN,15408,112,2010,MARYLAN,1,1,2006,0,0,0,54,2916,-0.436,,,,0,1,,,1,1,1,,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,BROWN,40913,112,2010,MASSACH,0,0,2010,0,0,0,52,2704,0.097,,,,0,0,,,0.5,0.25,1,,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,KERRY  JOHN,14920,112,2010,MASSACH,1,1,1984,0,0,0,66,4356,-0.391,,,,1,1,,,5,25,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,STABENOW,29732,112,2010,MICHIGA,1,1,2000,1,0,0,57,3249,-0.381,,,,1,1,,,2,4,1,,4,12,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,LEVIN  CARL,14709,112,2010,MICHIGA,1,1,1978,0,0,0,63,3969,-0.432,,,,1,1,,,6,36,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,KLOBUCHAR,40700,112,2010,MINNESO,1,1,2006,1,0,0,58,3364,-0.277,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,FRANKEN,40904,112,2010,MINNESO,1,1,2008,0,0,0,42,1764,-0.466,,,,0,1,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,COCHRAN,14009,112,2010,MISSISS,0,0,1978,0,0,0,61,3721,0.367,,,,0,0,,,6,36,0,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,WICKER,29534,112,2010,MISSISS,0,0,2007,0,0,0,55,3025,0.483,,,,0,0,,,0.5,0.25,1,,7,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,MCCASKILL,40701,112,2010,MISSOUR,1,1,2006,1,0,0,50,2500,-0.261,,,,0,1,,,1,1,1,,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,BLUNT,29735,112,2010,MISSOUR,0,0,2010,0,0,0,54,2916,0.507,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,BAUCUS,14203,112,2010,MONTANA,1,1,1978,0,0,0,73,5329,-0.189,,,,1,1,,,6,36,1,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,TESTER,40702,112,2010,MONTANA,1,1,2006,0,0,0,49,2401,-0.26,,,,0,1,,,1,1,1,,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,JOHANNS,40905,112,2010,NEBRASK,0,0,2008,0,0,0,58,3364,0.493,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,NELSON  BEN,40103,112,2010,NEBRASK,1,1,2000,0,0,0,64,4096,-0.037,,,,0,1,,,2,4,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,ENSIGN,29537,112,2010,NEVADA,0,0,,0,0,0,,,0.687,,,,0,0,,,,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,HELLER,20730,112,2010,NEVADA,0,0,2011,0,0,0,N/A,N/A,0.409,,,,0,0,,,0.5,0.25,1,,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,REID,15054,112,2010,NEVADA,1,1,1986,0,0,0,50,2500,-0.395,,,,0,0,,,5,25,1,,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,AYOTTE,41106,112,2010,NEW HAM,0,0,2010,1,0,0,60,3600,0.369,,,,0,0,,,1,1,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
